ID,Study,Experiment,Entered.by,Host,Host.type,Parasite,Parasite.type,Study.type,X_gradient,Gradient.category,Trait,Trait.type,Trait.category,Gradient.as.predicted,Statistics,Level_C,Level_X,N_C,N_X,Mean_C,Variation_C,Lwr_C,Upr_C,Mean_X,Variation_X,Lwr_X,Upr_X,Success_C,Success_X,Variation.Type,OR,OR_SE,OR_N,F_X,F_df,Chi2,Chi2_df,Slope,R,R_N,R_df,Slope_SE,Z_X,Z_N,Z_df,Z_SE,Environment,Environmental_stage,Vector_transmitted,Final_host,Require_intermediate_host,Data_source,Comment,DOI
333,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Parasite abundace,Intensity,Epidemiological,yes,Comparison,DE_0_Exp5_Mated,DE_8_Exp5_Mated,108,70,17.1,,14.2,20.8,8.5,,7,10,,,Wald CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,"6 replicates per treatment. But authors pooled individuals across replicates to evaluate parasite intensity. Prior to pooling, they evaluated if there were differences between replicates of a given treatment. They algo give Max-Min",10.1645/15-733.1
334,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Parasite abundace,Intensity,Epidemiological,yes,Comparison,DE_0_Exp5_F,DE_4_Exp5_F,112,112,15.4,,13.1,18.6,14.1,,12.2,16.7,,,Wald CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,"6 replicates per treatment. But authors pooled individuals across replicates to evaluate parasite intensity. Prior to pooling, they evaluated if there were differences between replicates of a given treatment. They algo give Max-Min",10.1645/15-733.1
335,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Parasite abundace,Intensity,Epidemiological,yes,Comparison,DE_0_Exp5_F,DE_8_Exp5_F,112,82,15.4,,13.1,18.6,9.8,,8.4,11.6,,,Wald CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,"6 replicates per treatment. But authors pooled individuals across replicates to evaluate parasite intensity. Prior to pooling, they evaluated if there were differences between replicates of a given treatment. They algo give Max-Min",10.1645/15-733.1
336,Shostak et al. 2015. Journal of Parasitology,42,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp3,DE_6_Exp3,5,5,0.9873,,0.936,1,0.8442,,0.7757,0.9125,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2a,5 replicates w/20 indv per treatment,10.1645/15-733.1
337,Shostak et al. 2015. Journal of Parasitology,42,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp3,DE_10_Exp3,5,5,0.9873,,0.936,1,0.4787,,0.3761,0.5727,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2a,5 replicates w/20 indv per treatment,10.1645/15-733.1
338,Shostak et al. 2015. Journal of Parasitology,42,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp3,DE_14_Exp3,5,5,0.9873,,0.936,1,0.1305,,0.062,0.2158,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2a,5 replicates w/20 indv per treatment,10.1645/15-733.1
339,Shostak et al. 2015. Journal of Parasitology,42,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp3,DE_6_Exp3,5,5,0.95,,0.88,0.98,0.94,,0.87,0.98,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2a,5 replicates w/20 indv per treatment,10.1645/15-733.1
340,Shostak et al. 2015. Journal of Parasitology,42,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp3,DE_10_Exp3,5,5,0.95,,0.88,0.98,0.69,,0.59,0.78,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2a,5 replicates w/20 indv per treatment,10.1645/15-733.1
341,Shostak et al. 2015. Journal of Parasitology,42,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp3,DE_14_Exp3,5,5,0.95,,0.88,0.98,0.18,,0.11,0.28,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2a,5 replicates w/20 indv per treatment,10.1645/15-733.1
342,Shostak et al. 2015. Journal of Parasitology,43,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp4,DE_5_Exp4,5,5,0.9859,,0.9428,1,0.8478,,0.7703,0.9082,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2b,5 replicates w/20 ind per treatment,10.1645/15-733.1
343,Shostak et al. 2015. Journal of Parasitology,43,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp4,DE_10_Exp4,5,5,0.9859,,0.9428,1,0.4684,,0.3736,0.5719,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2b,5 replicates w/20 ind per treatment,10.1645/15-733.1
344,Shostak et al. 2015. Journal of Parasitology,43,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp4,DE_5_Exp4,5,5,0.95,,0.88,0.98,0.94,,0.87,0.97,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2b,5 replicates w/20 ind per treatment,10.1645/15-733.1
345,Shostak et al. 2015. Journal of Parasitology,43,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp4,DE_10_Exp4,5,5,0.95,,0.88,0.98,0.69,,0.59,0.78,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2b,5 replicates w/20 ind per treatment,10.1645/15-733.1
346,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp5_M,DE_4_Exp5_M,6,6,0.9402,,0.8889,0.9744,0.8803,,0.8205,0.9316,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2c,6 replicates w/20 indv per treatment,10.1645/15-733.1
347,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp5_M,DE_8_Exp5_M,6,6,0.9402,,0.8889,0.9744,0.5299,,0.444,0.6239,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2c,6 replicates w/20 indv per treatment,10.1645/15-733.1
348,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp5_Mated,DE_4_Exp5_Mated,6,6,0.9487,,0.8974,0.9829,0.8718,,0.8034,0.9316,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2d,6 replicates w/20 indv per treatment,10.1645/15-733.1
349,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp5_Mated,DE_8_Exp5_Mated,6,6,0.9487,,0.8974,0.9829,0.5897,,0.5043,0.6838,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2d,6 replicates w/20 indv per treatment,10.1645/15-733.1
350,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp5_F,DE_4_Exp5_F,6,6,0.969,,0.9262,0.9946,0.9432,,0.8834,0.9774,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2e,6 replicates w/20 indv per treatment,10.1645/15-733.1
351,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Infected demographic,yes,Comparison,DE_0_Exp5_F,DE_8_Exp5_F,6,6,0.969,,0.9262,0.9946,0.6698,,0.5928,0.7552,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2e,6 replicates w/20 indv per treatment,10.1645/15-733.1
352,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp5_M,DE_4_Exp5_M,6,6,0.97,,0.93,1,0.99,,0.94,1,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2c,6 replicates w/20 indv per treatment,10.1645/15-733.1
353,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp5_M,DE_8_Exp5_M,6,6,0.97,,0.93,1,0.96,,0.92,0.99,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2c,6 replicates w/20 indv per treatment,10.1645/15-733.1
354,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp5_Mated,DE_4_Exp5_Mated,6,6,0.99,,0.95,1,0.98,,0.94,1,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2d,6 replicates w/20 indv per treatment,10.1645/15-733.1
355,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp5_Mated,DE_8_Exp5_Mated,6,6,0.99,,0.95,1,0.81,,0.73,0.88,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2d,6 replicates w/20 indv per treatment,10.1645/15-733.1
356,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp5_F,DE_4_Exp5_F,6,6,1,,0.97,1,0.99,,0.95,0.99,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2e,6 replicates w/20 indv per treatment,10.1645/15-733.1
357,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Survival,Survivorship,Uninfected demographic,yes,,DE_0_Exp5_F,DE_8_Exp5_F,6,6,1,,0.97,1,0.86,,0.78,0.92,,,Cloppler-Pearson CI,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2e,6 replicates w/20 indv per treatment,10.1645/15-733.1
358,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Infected demographic,yes,Comparison,DE_0_Exp5_Mated,DE_4_Exp5_Mated,6,6,15.55,3.77,,,31.41,7.5,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
359,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Infected demographic,yes,Comparison,DE_0_Exp5_Mated,DE_8_Exp5_Mated,6,6,15.55,3.77,,,9.84,2.34,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
360,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Infected demographic,yes,Comparison,DE_0_Exp5_F,DE_4_Exp5_F,6,6,2.62,0.94,,,21.73,5.62,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
361,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Infected demographic,yes,Comparison,DE_0_Exp5_F,DE_8_Exp5_F,6,6,2.62,0.94,,,15.64,2.34,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
362,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Uninfected demographic,yes,,DE_0_Exp5_Mated,DE_4_Exp5_Mated,6,6,30.49,1.68,,,55.96,2.11,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
363,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Uninfected demographic,yes,,DE_0_Exp5_Mated,DE_8_Exp5_Mated,6,6,30.49,1.68,,,43.91,2.75,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
364,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Uninfected demographic,yes,,DE_0_Exp5_F,DE_4_Exp5_F,6,6,3.65,0.21,,,20.07,0.84,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
365,Shostak et al. 2015. Journal of Parasitology,44,AVS,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,diatomaceous earth,Toxin,Fecundity,Fecundity,Uninfected demographic,yes,,DE_0_Exp5_F,DE_8_Exp5_F,6,6,3.65,0.21,,,24.36,1.27,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 3A,6 replicates w/20 indv per treatment,10.1645/15-733.1
524,Shostak et al. 2012. JParasitol,63,"MK,MY",Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Diatomaceous Earth (DE),Toxin,Survival,Survivorship,Uninfected demographic,yes,ANOVA,Sequential_NoToxin,Sequential_Toxin,149,179,,,,,,,,,149,175,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,Based n off of the number of dead and alive beetles in table,10.1645/15-733.1
525,Shostak et al. 2012. JParasitol,63,"MK,MY",Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Diatomaceous Earth (DE),Toxin,Survival,Survivorship,Infected demographic,yes,ANOVA,Sequential_NoToxin,Sequential_Toxin,178,177,,,,,,,,,178,175,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,Based n off of the number of dead and alive beetles in table,10.1645/15-733.1
526,Shostak et al. 2012. JParasitol,64,"MK,MY",Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Diatomaceous Earth (DE),Toxin,Survival,Survivorship,Uninfected demographic,yes,ANOVA,Concurrent_NoToxin,Concurrent_Toxin,278,249,,,,,,,,,278,242,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,Based n off of the number of dead and alive beetles in table,10.1645/15-733.1
527,Shostak et al. 2012. JParasitol,64,"MK,MY",Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Diatomaceous Earth (DE),Toxin,Survival,Survivorship,Infected demographic,yes,ANOVA,Concurrent_NoToxin,Concurrent_Toxin,249,268,,,,,,,,,245,262,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,Based n off of the number of dead and alive beetles in table,10.1645/15-733.1
528,Shostak et al. 2012. JParasitol,63,"MK,MY",Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Diatomaceous Earth (DE),Toxin,Mean Cysticercoids,Intensity,Epidemiological,yes,ANOVA,Sequential_NoToxin,Sequential_Toxin,3,3,2.9555554,0.5072466,,,4.443478,0.3855077,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2,BW based n on the df of Table 2 and the number of treatments,10.1645/15-733.1
914,Dhakal et al. 2020. Parasitology,115,BW,Tenebrio molitor,Arthropod,Hymenolepis diminuta,Helminth,Experimental,alpha-cypermethrin,Toxin,Survival,Survivorship,Infected demographic,yes,Contingency table,Single_exposure_before,Double_exposure_before,45,55,,,,,,,,,27,16,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,"Gradient is between single and double exposure to pestice, either before or after infection. Sample sizes in methods section. Survival recorded on day 20 when infection intensity is recorded",10.1017/S0031182019001331
915,Dhakal et al. 2020. Parasitology,115,BW,Tenebrio molitor,Arthropod,Hymenolepis diminuta,Helminth,Experimental,alpha-cypermethrin,Toxin,Survival,Survivorship,Infected demographic,yes,Contingency table,Single_exposure_after,Double_exposure_after,45,65,,,,,,,,,24,20,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Table 1,"Gradient is between single and double exposure to pestice, either before or after infection. Sample sizes in methods section. Survival recorded on day 20 when infection intensity is recorded",10.1017/S0031182019001331
916,Dhakal et al. 2020. Parasitology,115,BW,Tenebrio molitor,Arthropod,Hymenolepis diminuta,Helminth,Experimental,alpha-cypermethrin,Toxin,Infection intensity (no cysticercoids established),Intensity,Epidemiological,yes,Comparison,Single_exposure_before,Double_exposure_before,27,16,41.33568,35.43058,,,10.579965,12.302285,,,,,SD,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Digitized from Fig 1,"Gradient is between single and double exposure to pestice, either before or after infection. Sample sizes in methods section. Survival recorded on day 20 when infection intensity is recorded",10.1017/S0031182019001331
917,Dhakal et al. 2020. Parasitology,115,BW,Tenebrio molitor,Arthropod,Hymenolepis diminuta,Helminth,Experimental,alpha-cypermethrin,Toxin,Infection intensity (no cysticercoids established),Intensity,Epidemiological,yes,Comparison,Single_exposure_after,Double_exposure_after,24,20,82.9174,23.37434,,,99.648506,20.421794,,,,,SD,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Digitized from Fig 1,"Gradient is between single and double exposure to pestice, either before or after infection. Sample sizes in methods section. Survival recorded on day 20 when infection intensity is recorded",10.1017/S0031182019001331
930,Yezerski et al. 2020. Journal of Helminthology,119,BW,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Humidity,Environment,Survival,Survivorship,Infected demographic,yes,Contingency table,Control,Low_humidity_30,60,60,,,,,,,,,60,60,OR,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Figure 2,"Hosts are divided into 6 vials with 10 individuals each, but authors report only overall survival ignoring non-independence. This is an intermediate host to a rat parasite",10.1017/S0022149X19001123
931,Yezerski et al. 2020. Journal of Helminthology,119,BW,Tribolium confusum,Arthropod,Hymenolepis diminuta,Helminth,Experimental,Humidity,Environment,Percent infected,Prevalence,Epidemiological,yes,Comparison,Control,Low_humidity_30,6,6,39.72863,5.943012,,,41.519676,11.153324,,,,,SE,,,,,,,,,,,,,,,,,Terrestrial,Present ,No,No,Yes,Digitized from Figure 3,"Hosts are divided into 6 vials with 10 individuals each, prevalence was averaged across vials",10.1017/S0022149X19001123
